plot_id,panel,series,x_index,x_value,y,yerr,unit,p_value,stars
best_channel_per_subject,acc,phase,33,34,78.75,24.32848125140573,percent,0.010819897411903737,*
best_channel_per_subject,acc,phase,34,35,91.66666666666666,2.0412414523193134,percent,0.01769589188401355,*
best_channel_per_subject,itr,fbcca,0,1,41.35914793279984,6.402287309077461,bits_per_min,0.0008438247217984529,***
best_channel_per_subject,itr,fbcca,1,2,74.9274296784058,12.543432890082368,bits_per_min,0.10888741932022011,
best_channel_per_subject,itr,fbcca,2,3,104.34449318054455,7.5212099166924675,bits_per_min,0.07701791864739288,
best_channel_per_subject,itr,fbcca,3,4,109.06951930390193,9.661358400410652,bits_per_min,0.00712052281874162,**
best_channel_per_subject,itr,fbcca,4,5,102.376505085754,12.5635623384263,bits_per_min,0.18850933356642058,
best_channel_per_subject,itr,fbcca,5,6,90.86518412077562,9.295034812688817,bits_per_min,0.11951792556252452,
best_channel_per_subject,itr,fbcca,6,7,63.10076200961408,14.677992674507358,bits_per_min,0.6340714639626768,
best_channel_per_subject,itr,fbcca,7,8,70.10232525587402,16.688979904946684,bits_per_min,0.03315435101284584,*
best_channel_per_subject,itr,fbcca,8,9,58.079798651788984,11.681839127538831,bits_per_min,0.009004980316863637,**
best_channel_per_subject,itr,fbcca,9,10,85.82400562207026,10.758619798255237,bits_per_min,0.014688543096932615,*
best_channel_per_subject,itr,fbcca,10,11,3.043540747681949,3.781171127347158,bits_per_min,0.12024014348565747,
best_channel_per_subject,itr,fbcca,11,12,105.6787967830851,11.38970338321515,bits_per_min,0.17613942132915542,
best_channel_per_subject,itr,fbcca,12,13,67.16986115436605,18.846707686937876,bits_per_min,0.35242036039674784,
best_channel_per_subject,itr,fbcca,13,14,97.03737487750975,8.85932296662845,bits_per_min,0.0009657126548201848,***
best_channel_per_subject,itr,fbcca,14,15,75.996452846226,8.519008679021733,bits_per_min,0.15614605807183843,
best_channel_per_subject,itr,fbcca,15,16,57.36922052826744,25.725287571242333,bits_per_min,0.14430571213556354,
best_channel_per_subject,itr,fbcca,16,17,57.1136457217389,13.897856614829685,bits_per_min,0.006976649424781035,**
best_channel_per_subject,itr,fbcca,17,18,72.26521439674697,11.963831801636452,bits_per_min,0.0771701111552809,
best_channel_per_subject,itr,fbcca,18,19,42.18818150754263,11.474009334269802,bits_per_min,0.36826685252337993,
best_channel_per_subject,itr,fbcca,19,20,93.39555315488163,12.478867057863791,bits_per_min,0.30439271513830474,
best_channel_per_subject,itr,fbcca,20,21,89.03076672247435,14.070637073348406,bits_per_min,0.07697617104465554,
best_channel_per_subject,itr,fbcca,21,22,110.9417517073199,8.830590737048963,bits_per_min,0.07925527883041668,
best_channel_per_subject,itr,fbcca,22,23,88.934154816428,19.51198224952021,bits_per_min,0.7845964287327709,
best_channel_per_subject,itr,fbcca,23,24,107.10885607699826,9.05471295116446,bits_per_min,0.0054978745936860515,**
best_channel_per_subject,itr,fbcca,24,25,105.89863133383416,4.536776778814593,bits_per_min,0.01394683473312363,*
best_channel_per_subject,itr,fbcca,25,26,106.50008127147277,10.917508391307345,bits_per_min,0.1855681334977383,
best_channel_per_subject,itr,fbcca,26,27,106.48079860991135,16.738138099260226,bits_per_min,0.03046294819429537,*
best_channel_per_subject,itr,fbcca,27,28,86.43731759181914,17.271923206174833,bits_per_min,0.06776712679626713,
best_channel_per_subject,itr,fbcca,28,29,22.386222368602017,7.235607073125207,bits_per_min,0.45450919088606356,
best_channel_per_subject,itr,fbcca,29,30,81.12705962780932,13.788411057182483,bits_per_min,0.4729053128294813,
best_channel_per_subject,itr,fbcca,30,31,112.49165465840628,6.035062684316125,bits_per_min,0.026826084589316127,*
best_channel_per_subject,itr,fbcca,31,32,114.11263967738768,10.600001322090199,bits_per_min,0.10877895953270575,
best_channel_per_subject,itr,fbcca,32,33,23.182125870224684,6.948673690728723,bits_per_min,0.6446145469967031,
