setup,t_w,subject,acc_fb,itr_fb,acc_ph,itr_ph,acc_diff,itr_diff
All9,0.5,19,0.0375,0.2115001863669413,0.058333333333333334,1.2656826269064643,0.020833333333333336,1.054182440539523
All9,0.5,20,0.175,15.392391014181607,0.17083333333333334,14.728484638347082,-0.004166666666666652,-0.6639063758345252
All9,0.5,21,0.0625,1.5564972677363522,0.08333333333333333,3.324168980350986,0.02083333333333333,1.7676717126146337
All9,0.5,22,0.3375,47.26015069116058,0.30833333333333335,40.78691363068446,-0.029166666666666674,-6.473237060476123
All9,0.5,23,0.30416666666666664,39.886543622441934,0.3,38.992402234373515,-0.004166666666666652,-0.8941413880684195
All9,0.5,24,0.24166666666666667,27.159499611306025,0.3125,41.693465099211025,0.07083333333333333,14.533965487905
All9,0.5,25,0.2125,21.759976114097974,0.3375,47.26015069116058,0.12500000000000003,25.50017457706261
All9,0.5,26,0.2625,31.23412820909869,0.3541666666666667,51.08972988870299,0.09166666666666667,19.855601679604302
All9,0.5,27,0.24166666666666667,27.159499611306025,0.24166666666666667,27.159499611306025,0.0,0.0
All9,0.5,28,0.26666666666666666,32.069775041081364,0.2791666666666667,34.61690243543374,0.012500000000000011,2.5471273943523727
All9,0.5,29,0.15,11.552416007265835,0.12916666666666668,8.635543927984752,-0.020833333333333315,-2.9168720792810827
All9,0.5,30,0.125,8.086142641226283,0.10833333333333334,6.012783498227034,-0.016666666666666663,-2.0733591429992497
All9,0.5,31,0.3458333333333333,49.163285491958305,0.3875,59.023788986439584,0.041666666666666685,9.860503494481279
All9,0.5,32,0.29583333333333334,38.10453838941321,0.32083333333333336,43.52493222051514,0.025000000000000022,5.420393831101933
All9,0.5,33,0.07916666666666666,2.9324995261623337,0.06666666666666667,1.8698257330443535,-0.012499999999999997,-1.0626737931179802
All9,0.5,34,0.26666666666666666,32.069775041081364,0.30416666666666664,39.886543622441934,0.03749999999999998,7.81676858136057
All9,0.5,35,0.0625,1.5564972677363522,0.08333333333333333,3.324168980350986,0.02083333333333333,1.7676717126146337
All9,0.75,1,0.5208333333333334,77.29175109696547,0.5125,75.35591664892524,-0.008333333333333415,-1.9358344480402252
All9,0.75,2,0.5916666666666667,94.45058238693838,0.5416666666666666,82.20721941249761,-0.050000000000000044,-12.243362974440771
All9,0.75,3,0.8666666666666667,174.85028600659675,0.8833333333333333,180.67316760499833,0.016666666666666607,5.82288159840158
All9,0.75,4,0.7291666666666666,131.5600194277668,0.8166666666666667,158.22831346467723,0.08750000000000002,26.668294036910424
All9,0.75,5,0.5583333333333333,86.21796480801525,0.6041666666666666,97.6113111292472,0.04583333333333328,11.393346321231945
All9,0.75,6,0.375,45.93313835281262,0.39166666666666666,49.24208876388751,0.016666666666666663,3.308950411074889
All9,0.75,7,0.4375,58.71323475491441,0.4375,58.71323475491441,0.0,0.0
All9,0.75,8,0.24166666666666667,22.27469752294163,0.25416666666666665,24.262590714427713,0.012499999999999983,1.9878931914860836
All9,0.75,9,0.4083333333333333,52.62365835277672,0.44583333333333336,60.49281226345765,0.03750000000000003,7.869153910680929
All9,0.75,10,0.42916666666666664,56.95123120652127,0.475,66.85882234281462,0.04583333333333334,9.907591136293348
All9,0.75,11,0.12916666666666668,7.082388545253681,0.09583333333333334,3.7725289143125678,-0.03333333333333334,-3.3098596309411135
All9,0.75,12,0.5625,87.23159205093371,0.6458333333333334,108.44376323971994,0.08333333333333337,21.21217118878623
All9,0.75,13,0.3625,43.499799354642754,0.31666666666666665,34.94317548787627,-0.04583333333333334,-8.556623866766486
All9,0.75,14,0.49583333333333335,71.536168505119,0.6875,119.74971232913752,0.19166666666666665,48.21354382401853
All9,0.75,15,0.25416666666666665,24.262590714427713,0.2375,21.623776077068555,-0.016666666666666663,-2.6388146373591574
All9,0.75,16,0.22916666666666666,20.339917945464137,0.26666666666666666,26.30182988980774,0.037500000000000006,5.961911944343601
All9,0.75,17,0.25,23.594171494167348,0.23333333333333334,20.97882501906207,-0.016666666666666663,-2.6153464751052766
All9,0.75,18,0.45,61.38916923130864,0.5458333333333333,83.2033565778828,0.09583333333333327,21.81418734657416
All9,0.75,19,0.08333333333333333,2.726296861582823,0.08333333333333333,2.726296861582823,0.0,0.0
All9,0.75,20,0.3958333333333333,50.080715635881674,0.4625,64.10442278923635,0.06666666666666671,14.023707153354678
All9,0.75,21,0.17916666666666667,13.1759632367187,0.1875,14.301864687912529,0.008333333333333331,1.1259014511938297
All9,0.75,22,0.6708333333333333,115.1687987444693,0.6458333333333334,108.44376323971994,-0.02499999999999991,-6.725035504749357
All9,0.75,23,0.6375,106.24018540588523,0.5916666666666667,94.45058238693838,-0.04583333333333328,-11.789603018946849
All9,0.75,24,0.5041666666666667,73.43739232485362,0.5541666666666667,85.20872192000772,0.050000000000000044,11.7713295951541
All9,0.75,25,0.5041666666666667,73.43739232485362,0.6875,119.74971232913752,0.18333333333333335,46.312320004283904
All9,0.75,26,0.5416666666666666,82.20721941249761,0.7416666666666667,135.20769500242233,0.20000000000000007,53.00047558992472
All9,0.75,27,0.5208333333333334,77.29175109696547,0.5666666666666667,88.24961261905906,0.04583333333333328,10.957861522093594
All9,0.75,28,0.6,96.55323508868177,0.5875,93.40597594166748,-0.012499999999999956,-3.147259147014296
All9,0.75,29,0.26666666666666666,26.30182988980774,0.2125,17.846311345375312,-0.05416666666666667,-8.455518544432426
All9,0.75,30,0.35,41.108572543226316,0.37916666666666665,46.75350557974659,0.029166666666666674,5.644933036520271
All9,0.75,31,0.7375,133.9862369755011,0.7916666666666666,150.3245079056522,0.054166666666666585,16.33827093015111
All9,0.75,32,0.675,116.30660077234386,0.7375,133.9862369755011,0.0625,17.679636203157244
All9,0.75,33,0.14166666666666666,8.490825169703943,0.14583333333333334,8.978394056088465,0.00416666666666668,0.48756888638452267
All9,0.75,34,0.5541666666666667,85.20872192000772,0.6666666666666666,114.03589300196215,0.11249999999999993,28.827171081954432
All9,0.75,35,0.2708333333333333,26.99270934236263,0.3375,38.760123588433856,0.06666666666666671,11.767414246071226
All9,1.0,1,0.6833333333333333,100.5182089897058,0.7208333333333333,109.46733388795369,0.03749999999999998,8.949124898247888
All9,1.0,2,0.7708333333333334,121.98052320562086,0.7666666666666667,120.91063279273672,-0.004166666666666652,-1.069890412884135
All9,1.0,3,0.9583333333333334,177.50563571713113,0.9666666666666667,180.54533124171056,0.008333333333333304,3.039695524579429
All9,1.0,4,0.8916666666666667,155.6515106551857,0.9333333333333333,168.8856809246997,0.04166666666666663,13.23417026951401
All9,1.0,5,0.8083333333333333,131.8517437686257,0.8125,132.9769360509346,0.004166666666666652,1.1251922823088876
All9,1.0,6,0.6333333333333333,89.11715991624267,0.6083333333333333,83.63215379695909,-0.025000000000000022,-5.485006119283582
All9,1.0,7,0.6458333333333334,91.91270177025045,0.675,98.57693602046218,0.029166666666666674,6.664234250211734
All9,1.0,8,0.44166666666666665,50.51533875067406,0.4875,59.03452488641018,0.04583333333333334,8.51918613573612
All9,1.0,9,0.6791666666666667,99.5454697786132,0.675,98.57693602046218,-0.004166666666666652,-0.9685337581510112
All9,1.0,10,0.6708333333333333,97.61257942366606,0.6791666666666667,99.5454697786132,0.008333333333333415,1.9328903549471335
All9,1.0,11,0.1625,9.334638764969966,0.1625,9.334638764969966,0.0,0.0
All9,1.0,12,0.8208333333333333,135.24547214953387,0.8875,154.3869285951462,0.06666666666666665,19.141456445612334
All9,1.0,13,0.6333333333333333,89.11715991624267,0.5416666666666666,69.67563108742176,-0.09166666666666667,-19.441528828820907
All9,1.0,14,0.7333333333333333,112.53097907010715,0.8666666666666667,148.19627899339605,0.13333333333333341,35.6652999232889
All9,1.0,15,0.4166666666666667,46.057611362191416,0.4041666666666667,43.87951667394543,-0.012500000000000011,-2.1780946882459844
All9,1.0,16,0.31666666666666665,29.61647190740733,0.37916666666666665,39.6264468023462,0.0625,10.009974894938871
All9,1.0,17,0.4166666666666667,46.057611362191416,0.4125,45.32779467125864,-0.004166666666666707,-0.729816690932779
All9,1.0,18,0.6375,90.04503519157346,0.6875,101.49518301067145,0.050000000000000044,11.450147819097992
All9,1.0,19,0.15416666666666667,8.45812730407746,0.1625,9.334638764969966,0.008333333333333331,0.8765114608925071
All9,1.0,20,0.6625,95.69628966813227,0.6916666666666667,102.4764223004951,0.029166666666666674,6.780132632362836
All9,1.0,21,0.375,38.931135555127774,0.375,38.931135555127774,0.0,0.0
All9,1.0,22,0.8916666666666667,155.6515106551857,0.8708333333333333,149.41763342516623,-0.02083333333333337,-6.233877230019459
All9,1.0,23,0.8541666666666666,144.57900124366375,0.825,136.38903188524066,-0.029166666666666674,-8.189969358423099
All9,1.0,24,0.7333333333333333,112.53097907010715,0.7916666666666666,127.4091865785711,0.05833333333333335,14.878207508463944
All9,1.0,25,0.7458333333333333,115.63680887164077,0.8916666666666667,155.6515106551857,0.14583333333333337,40.01470178354492
All9,1.0,26,0.7875,126.31265202488977,0.8875,154.3869285951462,0.09999999999999998,28.07427657025643
All9,1.0,27,0.8083333333333333,131.8517437686257,0.8125,132.9769360509346,0.004166666666666652,1.1251922823088876
All9,1.0,28,0.825,136.38903188524066,0.825,136.38903188524066,0.0,0.0
All9,1.0,29,0.3375,32.85156816336772,0.3333333333333333,32.19624810700149,-0.004166666666666707,-0.6553200563662358
All9,1.0,30,0.6208333333333333,86.35713715204292,0.6375,90.04503519157346,0.016666666666666607,3.6878980395305376
All9,1.0,31,0.8916666666666667,155.6515106551857,0.9166666666666666,163.4510143784832,0.02499999999999991,7.799503723297505
All9,1.0,32,0.8708333333333333,149.41763342516623,0.9125,162.12386968930278,0.04166666666666663,12.70623626413655
All9,1.0,33,0.2708333333333333,22.877967064563453,0.2375,18.32746874824713,-0.033333333333333326,-4.550498316316322
All9,1.0,34,0.7958333333333333,128.5112773809673,0.8583333333333333,145.7771599981495,0.0625,17.2658826171822
All9,1.0,35,0.5,61.43513361425262,0.6208333333333333,86.35713715204292,0.12083333333333335,24.922003537790303
All9,1.25,1,0.8333333333333334,120.34937471202011,0.8458333333333333,123.39445548225943,0.012499999999999956,3.0450807702393234
All9,1.25,2,0.85,124.42150658227379,0.8666666666666667,128.59359658686216,0.01666666666666672,4.1720900045883695
All9,1.25,3,0.9958333333333333,167.0146514173888,0.9958333333333333,167.0146514173888,0.0,0.0
All9,1.25,4,0.8958333333333334,136.16822906897733,0.9458333333333333,150.21573993817262,0.04999999999999993,14.047510869195293
All9,1.25,5,0.9666666666666667,156.66367367005572,0.9666666666666667,156.66367367005572,0.0,0.0
All9,1.25,6,0.8,112.47363670563652,0.7916666666666666,110.55611957082358,-0.008333333333333415,-1.9175171348129396
All9,1.25,7,0.7625,103.99323737634184,0.7666666666666667,104.91716284660751,0.004166666666666763,0.9239254702656723
All9,1.25,8,0.55,61.92770293369977,0.5541666666666667,62.66673199407975,0.004166666666666652,0.739029060379977
All9,1.25,9,0.7875,109.60462927027471,0.7958333333333333,111.51243116655364,0.008333333333333304,1.9078018962789258
All9,1.25,10,0.8041666666666667,113.43981213782874,0.7958333333333333,111.51243116655364,-0.008333333333333415,-1.9273809712750989
All9,1.25,11,0.2833333333333333,21.400109682063476,0.3,23.519226744542753,0.016666666666666663,2.119117062479276
All9,1.25,12,0.9416666666666667,148.97841047321293,0.9833333333333333,162.271316217046,0.04166666666666663,13.292905743833074
All9,1.25,13,0.7625,103.99323737634184,0.75,101.24760049881485,-0.012499999999999956,-2.745636877526991
All9,1.25,14,0.875,130.72026585174555,0.925,144.16544077289512,0.050000000000000044,13.445174921149572
All9,1.25,15,0.5458333333333333,61.19188658373391,0.575,66.41028219834034,0.029166666666666674,5.218395614606429
All9,1.25,16,0.4666666666666667,47.81762792103261,0.49583333333333335,52.61125620217746,0.029166666666666674,4.793628281144848
All9,1.25,17,0.575,66.41028219834034,0.5375,59.72987177879291,-0.03749999999999998,-6.680410419547428
All9,1.25,18,0.675,85.53765876907829,0.725,95.86966052081358,0.04999999999999993,10.332001751735291
All9,1.25,19,0.24583333333333332,16.864979323712202,0.25,17.352327183541064,0.00416666666666668,0.4873478598288621
All9,1.25,20,0.8208333333333333,117.35585943134156,0.8541666666666666,125.45479472995162,0.033333333333333326,8.098935298610058
All9,1.25,21,0.5833333333333334,67.93042583207216,0.575,66.41028219834034,-0.008333333333333415,-1.52014363373182
All9,1.25,22,0.975,159.40101929902016,0.9708333333333333,158.0182593192774,-0.004166666666666652,-1.382759979742758
All9,1.25,23,0.9125,140.67891338119395,0.9083333333333333,139.53727902425177,-0.004166666666666652,-1.141634356942177
All9,1.25,24,0.8583333333333333,126.49446687670114,0.9,137.28229458450338,0.04166666666666674,10.787827707802236
All9,1.25,25,0.9,137.28229458450338,0.95,151.46860402629503,0.04999999999999993,14.18630944179165
All9,1.25,26,0.9291666666666667,145.34982911240056,0.975,159.40101929902016,0.04583333333333328,14.051190186619607
All9,1.25,27,0.9083333333333333,139.53727902425177,0.9166666666666666,141.83050983106477,0.008333333333333304,2.293230806813
All9,1.25,28,0.9291666666666667,145.34982911240056,0.9416666666666667,148.97841047321293,0.012499999999999956,3.628581360812376
All9,1.25,29,0.5333333333333333,59.00366436306909,0.44583333333333336,44.48942277577044,-0.08749999999999997,-14.514241587298649
All9,1.25,30,0.7541666666666667,102.15850719424058,0.7708333333333334,105.84553336360752,0.01666666666666672,3.6870261693669306
All9,1.25,31,0.9458333333333333,150.21573993817262,0.9583333333333334,154.02605427306614,0.012500000000000067,3.810314334893519
All9,1.25,32,0.9291666666666667,145.34982911240056,0.9458333333333333,150.21573993817262,0.016666666666666607,4.865910825772062
All9,1.25,33,0.3416666666666667,29.07831638060217,0.3375,28.506122639112732,-0.004166666666666652,-0.5721937414894391
All9,1.25,34,0.9208333333333333,142.99251931871353,0.9375,147.75556792353836,0.01666666666666672,4.7630486048248315
All9,1.25,35,0.6708333333333333,84.70086256868377,0.775,106.77840528985216,0.10416666666666674,22.077542721168385
All9,1.5,1,0.9208333333333333,126.28778575344326,0.9041666666666667,122.23636579706239,-0.016666666666666607,-4.051419956380869
All9,1.5,2,0.9333333333333333,129.426409680611,0.9291666666666667,128.36970888898927,-0.004166666666666652,-1.0567007916217221
All9,1.5,3,0.9916666666666667,146.02860082435615,0.9916666666666667,146.02860082435615,0.0,0.0
All9,1.5,4,0.9333333333333333,129.426409680611,0.9583333333333334,136.03235634396964,0.025000000000000022,6.605946663358651
All9,1.5,5,0.9833333333333333,143.31438675243783,0.9791666666666666,142.02956911796997,-0.004166666666666652,-1.2848176344678564
All9,1.5,6,0.9125,124.24446088339091,0.9125,124.24446088339091,0.0,0.0
All9,1.5,7,0.8416666666666667,108.07753277299953,0.8458333333333333,108.97921535582726,0.004166666666666652,0.901682582827732
All9,1.5,8,0.6416666666666667,69.72059639908464,0.6541666666666667,71.88134883634768,0.012499999999999956,2.1607524372630422
All9,1.5,9,0.8375,107.18112029835132,0.85,109.88628385069975,0.012499999999999956,2.705163552348438
All9,1.5,10,0.9,121.24464334799598,0.8916666666666667,119.28433526846005,-0.008333333333333304,-1.9603080795359205
All9,1.5,11,0.35,26.701362539759153,0.3458333333333333,26.189787598519843,-0.004166666666666652,-0.51157494123931
All9,1.5,12,0.9958333333333333,147.50359400881533,1.0,149.2129372398326,0.004166666666666652,1.7093432310172716
All9,1.5,13,0.8666666666666667,113.57098016316331,0.8458333333333333,108.97921535582726,-0.02083333333333337,-4.591764807336048
All9,1.5,14,0.9291666666666667,128.36970888898927,0.9583333333333334,136.03235634396964,0.029166666666666674,7.662647454980373
All9,1.5,15,0.65,71.15801671710518,0.675,75.54494162315792,0.025000000000000022,4.386924906052741
All9,1.5,16,0.5666666666666667,57.32101006565052,0.55,54.69315819845447,-0.016666666666666607,-2.62785186719605
All9,1.5,17,0.7125,82.3431325103516,0.7083333333333334,81.57442930328531,-0.004166666666666652,-0.7687032070662809
All9,1.5,18,0.7208333333333333,83.89085400759068,0.7333333333333333,86.23869424064286,0.012499999999999956,2.3478402330521817
All9,1.5,19,0.4083333333333333,34.1807874347475,0.37916666666666665,30.367931194321383,-0.029166666666666674,-3.812856240426118
All9,1.5,20,0.9083333333333333,123.23619502609152,0.9208333333333333,126.28778575344326,0.012499999999999956,3.051590727351737
All9,1.5,21,0.6416666666666667,69.72059639908464,0.6458333333333334,70.43777145009848,0.004166666666666652,0.7171750510138395
All9,1.5,22,0.9916666666666667,146.02860082435615,0.9833333333333333,143.31438675243783,-0.008333333333333415,-2.7142140719183203
All9,1.5,23,0.95,133.77367364939138,0.9458333333333333,132.6671721883861,-0.004166666666666652,-1.10650146100528
All9,1.5,24,0.9208333333333333,126.28778575344326,0.9333333333333333,129.426409680611,0.012500000000000067,3.1386239271677283
All9,1.5,25,0.9583333333333334,136.03235634396964,0.9833333333333333,143.31438675243783,0.02499999999999991,7.282030408468188
All9,1.5,26,0.9708333333333333,139.55818229599734,0.9791666666666666,142.02956911796997,0.008333333333333304,2.4713868219726294
All9,1.5,27,0.9541666666666667,134.89497554890752,0.9541666666666667,134.89497554890752,0.0,0.0
All9,1.5,28,0.9625,137.1873520370622,0.9541666666666667,134.89497554890752,-0.008333333333333304,-2.292376488154673
All9,1.5,29,0.6291666666666667,67.58733567082697,0.5958333333333333,62.03015554307775,-0.033333333333333326,-5.557180127749227
All9,1.5,30,0.8541666666666666,110.79886076617223,0.8208333333333333,103.64606276880166,-0.033333333333333326,-7.15279799737057
All9,1.5,31,0.9916666666666667,146.02860082435615,0.9875,144.64250358193772,-0.004166666666666652,-1.3860972424184297
All9,1.5,32,0.975,140.77940489492903,0.9833333333333333,143.31438675243783,0.008333333333333304,2.5349818575087966
All9,1.5,33,0.4625,41.63791947525166,0.45416666666666666,40.45932403715642,-0.00833333333333336,-1.1785954380952361
All9,1.5,34,0.975,140.77940489492903,0.9791666666666666,142.02956911796997,0.004166666666666652,1.2501642230409402
All9,1.5,35,0.7583333333333333,91.03238240262546,0.85,109.88628385069975,0.09166666666666667,18.853901448074296
All9,1.75,1,0.9375,116.84436124497385,0.9416666666666667,117.81137899346129,0.004166666666666652,0.9670177484874358
All9,1.75,2,0.9583333333333334,121.80303036656694,0.95,119.78061155217472,-0.008333333333333415,-2.022418814392225
All9,1.75,3,0.9875,129.51253458801116,0.9875,129.51253458801116,0.0,0.0
All9,1.75,4,0.9791666666666666,127.17291962864256,0.9875,129.51253458801116,0.008333333333333415,2.3396149593686033
All9,1.75,5,0.9958333333333333,132.0743477735836,0.9958333333333333,132.0743477735836,0.0,0.0
All9,1.75,6,0.9666666666666667,123.888846542429,0.9791666666666666,127.17291962864256,0.012499999999999956,3.284073086213567
All9,1.75,7,0.8958333333333334,107.6811518578942,0.8916666666666667,106.80689434079686,-0.004166666666666652,-0.8742575170973481
All9,1.75,8,0.7458333333333333,79.3491073428832,0.7583333333333333,81.51016667013326,0.012499999999999956,2.161059327250058
All9,1.75,9,0.8875,105.93914765524676,0.8958333333333334,107.6811518578942,0.008333333333333415,1.7420042026474505
All9,1.75,10,0.95,119.78061155217472,0.9708333333333333,124.96004607256664,0.02083333333333337,5.179434520391922
All9,1.75,11,0.4708333333333333,38.34791799209188,0.475,38.88441968891729,0.004166666666666652,0.536501696825411
All9,1.75,12,0.9916666666666667,130.75364257913063,1.0,133.60488941139823,0.008333333333333304,2.8512468322676057
All9,1.75,13,0.9458333333333333,118.78985292181852,0.9291666666666667,114.9419150721494,-0.016666666666666607,-3.8479378496691226
All9,1.75,14,0.9375,116.84436124497385,0.9583333333333334,121.80303036656694,0.02083333333333337,4.95866912159309
All9,1.75,15,0.7875,86.67479051080302,0.8,88.94358718562889,0.012500000000000067,2.2687966748258646
All9,1.75,16,0.6583333333333333,65.01282850113843,0.65,63.714709529123475,-0.008333333333333304,-1.2981189720149544
All9,1.75,17,0.8041666666666667,89.70763386631646,0.8208333333333333,92.80442440386425,0.016666666666666607,3.0967905375477898
All9,1.75,18,0.7791666666666667,85.18114333870932,0.775,84.4398267773308,-0.004166666666666652,-0.7413165613785253
All9,1.75,19,0.49583333333333335,41.60471724774703,0.49583333333333335,41.60471724774703,0.0,0.0
All9,1.75,20,0.9666666666666667,123.888846542429,0.9666666666666667,123.888846542429,0.0,0.0
All9,1.75,21,0.7791666666666667,85.18114333870932,0.775,84.4398267773308,-0.004166666666666652,-0.7413165613785253
All9,1.75,22,0.9875,129.51253458801116,0.9875,129.51253458801116,0.0,0.0
All9,1.75,23,0.9541666666666667,120.78462245801762,0.9583333333333334,121.80303036656694,0.004166666666666652,1.018407908549321
All9,1.75,24,0.9666666666666667,123.888846542429,0.9666666666666667,123.888846542429,0.0,0.0
All9,1.75,25,0.9833333333333333,128.3233421130615,0.9875,129.51253458801116,0.004166666666666763,1.1891924749496638
All9,1.75,26,0.9833333333333333,128.3233421130615,0.9833333333333333,128.3233421130615,0.0,0.0
All9,1.75,27,0.9875,129.51253458801116,0.9833333333333333,128.3233421130615,-0.004166666666666763,-1.1891924749496638
All9,1.75,28,0.975,126.0535257218193,0.9708333333333333,124.96004607256664,-0.004166666666666652,-1.0934796492526573
All9,1.75,29,0.7291666666666666,76.51398619439158,0.6791666666666667,68.30735164724922,-0.04999999999999993,-8.206634547142357
All9,1.75,30,0.9041666666666667,109.4501350651521,0.9083333333333333,110.34537964679325,0.004166666666666652,0.8952445816411512
All9,1.75,31,0.9958333333333333,132.0743477735836,1.0,133.60488941139823,0.004166666666666652,1.530541637814622
